Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-03 07:00:00,Australia,Western Australia,AU-WA,268.06,322.71,57.04,57.04,opennem.org.au,false,
2022-01-03 08:00:00,Australia,Western Australia,AU-WA,315.94,372.79,49.54,49.54,opennem.org.au,false,
2022-01-03 09:00:00,Australia,Western Australia,AU-WA,370.2,430.52,40.33,40.33,opennem.org.au,false,
2022-01-03 10:00:00,Australia,Western Australia,AU-WA,427.7,494.7,28.69,28.69,opennem.org.au,false,
2022-01-03 11:00:00,Australia,Western Australia,AU-WA,453.23,520.2,24.96,24.96,opennem.org.au,false,
2022-01-03 12:00:00,Australia,Western Australia,AU-WA,455.11,520.56,25.53,25.53,opennem.org.au,false,
2022-01-03 13:00:00,Australia,Western Australia,AU-WA,457.63,519.54,27.47,27.47,opennem.org.au,false,
2022-01-03 14:00:00,Australia,Western Australia,AU-WA,477.2,537.89,26.44,26.44,opennem.org.au,false,
2022-01-03 15:00:00,Australia,Western Australia,AU-WA,465.41,524.71,28.42,28.42,opennem.org.au,false,
2022-01-03 16:00:00,Australia,Western Australia,AU-WA,439.88,496.86,32.21,32.21,opennem.org.au,false,
2022-01-03 17:00:00,Australia,Western Australia,AU-WA,433.19,486.96,34.81,34.81,opennem.org.au,false,
2022-01-03 18:00:00,Australia,Western Australia,AU-WA,403.34,453.2,39.95,39.95,opennem.org.au,false,
2022-01-03 19:00:00,Australia,Western Australia,AU-WA,399.15,448.63,40.59,40.59,opennem.org.au,false,
2022-01-03 20:00:00,Australia,Western Australia,AU-WA,418.94,469.91,37.85,37.85,opennem.org.au,false,
2022-01-03 21:00:00,Australia,Western Australia,AU-WA,411.24,464.0,37.85,37.85,opennem.org.au,false,
2022-01-03 22:00:00,Australia,Western Australia,AU-WA,367.26,420.61,43.64,43.64,opennem.org.au,false,
2022-01-03 23:00:00,Australia,Western Australia,AU-WA,332.57,389.46,47.12,47.12,opennem.org.au,false,
2022-01-04 00:00:00,Australia,Western Australia,AU-WA,297.52,356.02,51.71,51.71,opennem.org.au,false,
2022-01-04 01:00:00,Australia,Western Australia,AU-WA,279.27,337.58,55.27,55.27,opennem.org.au,false,
2022-01-04 02:00:00,Australia,Western Australia,AU-WA,268.87,326.69,57.34,57.34,opennem.org.au,false,
2022-01-04 03:00:00,Australia,Western Australia,AU-WA,264.91,324.06,56.84,56.84,opennem.org.au,false,
2022-01-04 04:00:00,Australia,Western Australia,AU-WA,281.27,339.91,55.19,55.19,opennem.org.au,false,
2022-01-04 05:00:00,Australia,Western Australia,AU-WA,303.14,364.91,50.51,50.51,opennem.org.au,false,
2022-01-04 06:00:00,Australia,Western Australia,AU-WA,319.29,382.67,47.26,47.26,opennem.org.au,false,
2022-01-04 07:00:00,Australia,Western Australia,AU-WA,342.7,408.59,42.33,42.33,opennem.org.au,false,
2022-01-04 08:00:00,Australia,Western Australia,AU-WA,369.22,441.44,34.44,34.44,opennem.org.au,false,
2022-01-04 09:00:00,Australia,Western Australia,AU-WA,402.78,480.25,26.32,26.32,opennem.org.au,false,
2022-01-04 10:00:00,Australia,Western Australia,AU-WA,439.9,521.3,18.55,18.55,opennem.org.au,false,
2022-01-04 11:00:00,Australia,Western Australia,AU-WA,459.51,539.13,16.7,16.7,opennem.org.au,false,
2022-01-04 12:00:00,Australia,Western Australia,AU-WA,464.24,539.28,18.87,18.87,opennem.org.au,false,
2022-01-04 13:00:00,Australia,Western Australia,AU-WA,468.22,536.75,22.48,22.48,opennem.org.au,false,
2022-01-04 14:00:00,Australia,Western Australia,AU-WA,456.5,518.12,27.79,27.79,opennem.org.au,false,
2022-01-04 15:00:00,Australia,Western Australia,AU-WA,423.63,480.77,33.61,33.61,opennem.org.au,false,
2022-01-04 16:00:00,Australia,Western Australia,AU-WA,390.96,445.79,38.08,38.08,opennem.org.au,false,
2022-01-04 17:00:00,Australia,Western Australia,AU-WA,386.8,439.95,39.51,39.51,opennem.org.au,false,
